"huid","Tabloid_dict","Non_tabliod_dict"
2133161226,0,0.0099
2819705504,0.01053,0.01053
5016420270,0.00488,0
3507660006,0.00781,0.00469
6006260298,0.00847,0.00424
2152348225,0.0087,0
5709050549,0,0
4171756514,0,0
3053339544,0,0
1880711741,0,0
3779570940,0.00831,0.00554
2187308546,0.00184,0.00368
3010052110,0,0
5475581954,0,0
3558109005,0.00389,0
3540975786,0,0.02326
3897194455,0.01626,0
5037422835,0,0
3202751816,0.02062,0
5013781368,0.00769,0
4639736378,0.00469,0
4629027991,0.00862,0
5314596035,0,0.00385
2358505390,0,0
5637544045,0.0083,0.0083
4457542976,0.0084,0
3937784075,0,0.0099
2875925874,0.03636,0.01818
4032132661,0,0
2005617163,0.00625,0.00179
6070744221,0.025,0
5696955253,0.02649,0.00662
5110917853,0,0
4477609542,0.00403,0.00806
3887954813,0.00857,0.00286
3400663913,0,0.00535
4313101793,0,0
5699519673,0,0
3388413374,0.01327,0.00885
5626659913,0.01521,0
2929021841,0,0.01163
2254613501,0,0.00231
3272599936,0.01002,0
1963549324,0.01734,0
2056409041,0.00485,0
4620496128,0,0.03774
4934706904,0,0.14286
5008643411,0.00402,0.00402
6060477005,0.0119,0
2663009447,0.01255,0.00418
5816157045,0,0
3207205440,0,0.00461
5692542401,0,0
4215960958,0,0
3931134521,0.03226,0
4903708039,0.01064,0.00532
3571677876,0.00649,0.00108
5499071015,0,0
4398660519,0.00971,0
3416013917,0.00452,0.00452
1888430561,0,0
5164889623,0.00372,0
5920701221,0.00368,0.01287
4925989480,0.01078,0
1907716919,0.01154,0.00385
4021146803,0.01111,0
5391503189,0.00532,0
2399566890,0.00372,0
2971718169,0.00794,0
6057233968,0,0
3892692379,0.00552,0.00552
5570402447,0.00191,0.00191
4060751799,0.00225,0.0045
2526083002,0,0
5491418984,0.00629,0
2492225248,0,0
3866979049,0.01408,0.00704
2036594773,0.02041,0.0051
6116263875,0,0.00189
4471893583,0.00999,0.00222
3806863355,0,0.01724
5008961879,0,0
4376631009,0.00435,0.00217
4746440458,0,0.00232
4589194256,0,0
5568668404,0,0
2086242755,0,0
5724144127,0.00548,0
2539696007,0,0
2623751217,0.00893,0
5375179028,0.00446,0.00446
5406093323,0,0
3762998540,0,0
5179533728,0,0.01005
3776410288,0.01493,0
3387384023,0.00532,0
3578402018,0.00281,0.00281
4914875048,0,0
5077870965,0.03049,0
3697852568,0,0.00277
3977562028,0.0024,0
4071485733,0,0
4826498305,0,0
2265518839,0,0
6127898210,0.00694,0
3108229884,0,0
2504339645,0.00973,0
3712211934,0.00645,0
4424544626,0.02685,0
3942400374,0.00943,0
4885652015,0.03659,0
3282887893,0.00277,0.00416
3406741449,0.00833,0.00417
3466472710,0,0
4390762589,0.00603,0.00302
2259255336,0.00766,0
5782712250,0.0303,0.00758
2256471963,0.00328,0
2204472677,0.00366,0
5621704739,0,0
4517185713,0,0
3601062310,0.00241,0.00723
5813621372,0.00513,0.00513
5421796669,0,0
2162994928,0,0
4680971105,0,0
2288872870,0.00948,0
5897504638,0,0
2829723884,0,0.00412
6034224799,0,0
3676423354,0,0
4821407179,0,0.00552
2767409743,0,0
3108155634,0.01323,0.01323
3413991136,0.01117,0
5994023691,0,0.00239
3528525447,0.00231,0
5923135827,0.01227,0
4086671906,0.00337,0
1893147744,0,0.00707
3115731593,0.00283,0.00283
2180872262,0.01071,0.00714
3350530461,0.00885,0
3580166305,0,0
2052451901,0,0
5989092114,0,0
5546541258,0.00562,0
3447575329,0.01342,0
3024677487,0.02424,0
3210740711,0,0
5656978838,0.00995,0.01493
3059823652,0,0
2661876033,0,0
3745580088,0.00602,0
3401175747,0,0
5186157683,0,0
2260183827,0,0
5270718484,0.00263,0.00263
4329568694,0,0.00422
3159087456,0.00866,0
4366101339,0,0.00259
4652856966,0.01942,0
5590847268,0,0
3643289248,0.00567,0.00567
4916320023,0.00866,0.00433
3758474622,0,0
3570760541,0,0.00513
2735238723,0.00735,0
2688680794,0,0
5450918338,0.00455,0
5170347610,0,0.00408
4114202574,0.03846,0
2208548232,0,0.00481
4283802620,0.00617,0
5551663682,0,0
2567663306,0.00465,0
3118417166,0,0
4728952274,0.05319,0
1946268561,0.0057,0
2816205766,0,0
4504807197,0.00244,0
5535523075,0.00286,0
2244803034,0.0023,0.0023
3148047572,0.00615,0.01231
5939508005,0.00571,0.01714
5344912485,0,0.00364
3429132883,0,0.00498
4102155330,0.01047,0.01571
3823983078,0.00926,0
4887854710,0.01744,0
5098921741,0,0.00575
2990162695,0,0.00606
4172066268,0,0
3957721018,0,0
2929669530,0.00424,0
2261570055,0.01342,0
2106776866,0,0
2369058639,0,0.00352
3612794584,0.00185,0.0037
4564317317,0.01316,0
4643992718,0.01471,0
4610806712,0.00843,0.00281
2860216880,0.00593,0.00297
3864886639,0.00897,0
5545828838,0,0
4508960219,0.01744,0
3868388900,0.01558,0
2322585762,0.00437,0.0131
3415962655,0,0
4903358542,0,0.00417
3801778028,0,0.005
4570812163,0.00444,0.00444
4406701810,0,0.01042
3821314235,0.01282,0
2151498467,0.01172,0
3030433987,0,0
5955797231,0.00248,0.00495
5554266164,0.00678,0.01017
2678380550,0.00881,0
4958596398,0.02294,0
3003368759,0,0
2438573239,0.0303,0
2879547838,0,0.00357
1881005940,0.00137,0
2611301104,0.01,0
4312125999,0.00192,0.00192
5197416370,0.01299,0
3467014480,0,0
5983726396,0.00488,0
2500992585,0.00488,0
6030179774,0,0
5877382914,0,0.00735
2904514612,0.00483,0.00483
4719933724,0,0.01235
3559013242,0,0
3273444586,0.01113,0.00186
2857418603,0.01961,0
3065560573,0.00474,0.00237
4434909101,0.02941,0
4629033093,0,0
3736143772,0,0.01739
4277394115,0.0045,0
5031893252,0,0
5959295511,0.00488,0
3798944959,0.01031,0
5447710070,0.01846,0
3144010450,0.00213,0.00851
3009891393,0.00389,0
3082826003,0,0.00877
3778509623,0.01449,0.0058
5874071869,0.01389,0.02083
5035592809,0,0
3390016001,0.01923,0
4111701470,0.00493,0.00493
5957988416,0.00935,0.01869
3111923781,0.01278,0
5703392805,0.0034,0.0068
4604328540,0,0.00667
5118377069,0.00599,0.00599
2727511133,0.00585,0
1948828754,0.00641,0.00321
3385520344,0,0
6075160029,0,0.00568
5041941380,0.00488,0.00976
3534566391,0.01304,0.00435
4834124568,0,0.01869
2218796221,0.02367,0.01183
3040164197,0,0
3579695419,0.01307,0
4898038173,0,0
4755667340,0,0
2008799813,0,0.00478
1900182515,0.01095,0.01095
3948515601,0,0
2627270792,0.00212,0.00849
2552934898,0,0
5163475680,0.00775,0.00258
3468279484,0,0
5567782807,0.00364,0
2360450239,0,0.00641
5489267589,0,0
4920683209,0.00181,0.00363
3699960648,0.00508,0.00761
5565628229,0,0.01538
5425402759,0,0
3884607939,0,0
5391668454,0,0.00299
5553957633,0,0
5692391648,0,0
5850052172,0.00243,0.01217
5268823132,0,0
6079947444,0.00809,0.00539
1947317153,0,0.02564
5709958229,0.00272,0
2113020193,0,0.00294
5020229314,0.00877,0
2147613072,0,0
6091115817,0,0.00885
3088070558,0,0
4111825007,0.00597,0
2772937749,0.00769,0
3561132810,0.00559,0.00559
5911066470,0.00785,0.00262
1908958821,0,0
4203160350,0.00964,0.00241
5395743414,0.00447,0.00671
4672180387,0,0.01786
3462303983,0.00535,0.0107
5130591100,0.00522,0
4502948338,0.00273,0.01639
2282764774,0,0.0049
3884884207,0,0
5239882384,0.00826,0.00275
3495094692,0,0
5666927007,0,0
4569431350,0.00602,0
3440317361,0.008,0.008
4156120755,0.01515,0
3524621073,0,0
2105309354,0.01087,0
6005836140,0.00485,0.00485
3528947943,0.00216,0.03233
5259425809,0.00368,0
2053480085,0,0
5674387559,0,0
4005586834,0.01818,0
5536259455,0,0
5347842279,0.00236,0.00236
5676075510,0.00529,0.00529
4897437453,0.0021,0
5373077845,0,0.00541
3827231709,0.00775,0
3378107984,0,0
3118381165,0,0.00474
2287723255,0,0
5224673955,0.00373,0
5388658245,0,0
5376448985,0,0.01807
4848408226,0,0
5223669837,0.00592,0.00592
4711526209,0.01198,0
2638213390,0.01826,0
4575745450,0,0
3190065493,0.00188,0
3243900166,0,0
5354714653,0.0075,0.0225
3132557531,0.00452,0.00452
3522774676,0.01729,0.00364
2386378903,0,0
2870840599,0,0
5108100453,0.03226,0
2924585679,0.00386,0.00772
4385954608,0.00676,0
5681990939,0,0
3807660501,0.00722,0.00361
2952646945,0,0
4530855741,0.00395,0.00395
4192562455,0.01786,0
3197659578,0,0
4127421847,0,0
4368094695,0,0
4791713471,0.00474,0
4909319288,0.01047,0.01047
2767180982,0.00833,0
5467010713,0.0069,0
5248789703,0.05263,0
3843121708,0.00359,0.00598
4897484290,0.0033,0
2191330749,0,0
2947306638,0.01119,0
2433709933,0.02222,0.01111
5739953493,0,0
2471450702,0.00917,0.00306
5952686840,0.00202,0.00606
4026843284,0.00803,0
3538558433,0,0
2203724734,0.00476,0
2895018344,0,0
4091856551,0.00383,0.00766
3187228614,0.01079,0.0036
4839270441,0.00619,0.00095
5127297853,0,0
2674168092,0,0
5142712984,0.00543,0
2418313802,0,0
2429451168,0.00704,0
2061974852,0.01053,0.00526
3211382382,0.01681,0
4563321042,0.00487,0.00243
4369357961,0,0
2713133327,0.01093,0.00273
3728128073,0.00709,0.00236
3775344912,0,0
5550708090,0,0
5383520003,0.00379,0.00758
4589209387,0,0.00662
2907276072,0,0.00341
4014835789,0,0.02542
6117489660,0.01258,0.00629
3305449505,0.00465,0
2646702326,0.00518,0
2846648307,0,0
4532913594,0.00654,0.01307
2859161413,0.0093,0.00465
2601401376,0,0
4768126805,0.00171,0
5420080057,0,0
4972807341,0.05882,0.05882
5327905839,0,0
3224172271,0,0
6110236704,0.00336,0.00168
3363456574,0,0.00532
4851350457,0,0.00345
2240852738,0.00578,0
3243786694,0.00254,0
3696291906,0.00576,0.00192
4534256846,0.00964,0.00964
4490334928,0,0
5842794695,0.00699,0.02098
3337816365,0,0
3590704100,0,0
6074068031,0,0
5581645945,0,0
2336998276,0.00671,0
2816869823,0.00389,0
4639387152,0.00342,0.0137
3773394132,0.00685,0
2923676752,0.00448,0
3390870511,0.00355,0.00888
4743851758,0,0.00261
2189792813,0.00673,0.00337
5810190224,0.02778,0
5432356225,0.01075,0.00538
4104384899,0.00694,0
5133647642,0,0
2957419580,0.02469,0
3953728465,0,0.00806
2033037403,0.00455,0.00682
4400003255,0.00469,0.00469
5099322602,0,0
5526020917,0,0.01163
4441058282,0.0101,0
3309086725,0,0
3043701201,0,0
5288162388,0.02193,0
2067709795,0,0
6131822107,0,0
4545030176,0.01923,0.01282
2232244631,0,0
2473616361,0,0
4044761286,0,0.00452
3451390969,0.00327,0
2152424186,0.01235,0.00617
6044619556,0.01066,0.00426
2574886778,0.00725,0
5332032418,0,0
2465282066,0.01342,0
4966175313,0.00643,0.00184
4459469034,0,0.00905
5634836325,0.00342,0.00856
2651015075,0.00294,0
3548205983,0.00441,0
6143441213,0,0
4345601005,0,0
5100261012,0.00503,0
3956260763,0.00951,0.0019
2526534955,0.00599,0
5621345561,0.00625,0
4153297054,0,0
2322178391,0.01075,0
2825326508,0,0
3293264101,0,0.00571
4117304981,0.01093,0
1935116413,0,0
2091121474,0.00775,0
6096472778,0.00794,0
2752133629,0,0
4219630982,0.00897,0.00448
3098211577,0,0
4287060668,0.00775,0
4289452359,0,0.00415
4982653837,0.0098,0
3693736883,0.01867,0
4275233676,0.00156,0.0109
2618759344,0,0
3447935083,0.00375,0
3798610903,0.0042,0
3894698448,0.00935,0
5059101256,0,0
2989180025,0.00563,0.0169
5772969296,0.00247,0.00123
3969491809,0,0
4272069619,0.0069,0.0069
3002036401,0.01471,0.00735
4372101276,0,0.00794
2944802694,0.00285,0.00285
5780127994,0,0
5335429285,0.00791,0
5560400997,0,0
4065767303,0,0.00654
6114391998,0.00392,0
3667588045,0.00215,0.00215
5315060746,0,0.01786
3978601736,0.0098,0
4737243243,0,0
5995995728,0.01136,0
4278559032,0.01136,0.00682
2389043842,0.00313,0
3016610956,0.00662,0.00662
5221445367,0.02062,0.00344
5347124831,0.00523,0.00131
3519013251,0.00469,0.00469
5955502410,0,0.01439
5207552703,0.01471,0
3312919412,0,0
4347917979,0.00843,0
3140413204,0,0
2561161936,0.00101,0.00503
2271569010,0.00327,0
4316738194,0.00758,0
5348172984,0,0
2406494304,0,0
5004874016,0.0113,0.00565
3739341202,0,0.00671
3067044314,0.01147,0
5953288335,0,0
2760658658,0.00813,0
4405075658,0,0.01282
5293014036,0,0.00289
4714875836,0,0.00385
3406516467,0,0.00252
2416811787,0.0082,0.0082
3780100864,0,0.01429
3784402501,0,0
5376644034,0.01316,0
3760714517,0,0.00284
5678783500,0.00597,0.00597
2714785459,0,0
3503645388,0,0
2435676394,0,0
3945702091,0,0
1918676008,0.00549,0
1982821909,0,0
5585402452,0.0106,0
2507852996,0.00939,0
3234763002,0.00493,0
3613917604,0.00723,0.00181
5886272291,0.00327,0
5750114890,0.00699,0
4274422675,0,0
2765317491,0,0
4078646462,0,0
2513558351,0.00445,0
3605529462,0.00392,0
2019765704,0,0.00671
2569055750,0.01205,0
3722468365,0.00599,0
3175038875,0,0
4248212705,0.02,0
2805124233,0,0.00647
5379975934,0,0.00556
4129229815,0.00338,0.00676
2696544402,0.00517,0.00517
3816833690,0,0
5062919848,0.00719,0
2483529205,0.00455,0
2993338069,0.00592,0
5593174511,0,0.00408
5696009362,0.00647,0.00324
2416469399,0.00781,0
5441614063,0.00312,0
4873554544,0.01258,0.00629
4796281993,0.00595,0.00893
5795233499,0,0
2311489990,0.00913,0
3635576233,0,0
3473999930,0.01775,0.00592
3234019813,0,0
5301098867,0.00439,0.00877
3078800504,0.0101,0
5932331797,0.01481,0
2465258652,0,0
3492249830,0.00524,0.00524
6088496950,0.0226,0
5096120044,0,0.0102
6096321558,0.00483,0
2374423303,0.00324,0.00324
4828954125,0,0
3274719757,0,0
5354361032,0.00319,0
2373574156,0.0037,0.0037
3963200330,0.00685,0.00685
1905957152,0,0
4142126417,0,0.00311
4868234093,0,0
2883351933,0,0
5949782848,0.01307,0
3384021398,0.01399,0
3038091950,0,0
3929992307,0.00641,0.00641
5839714281,0,0
1858175230,0,0
5051703369,0.00441,0.00441
5826777458,0.01081,0
4119504457,0,0
5683417017,0.01435,0.00957
1993973027,0,0.00599
4538088888,0.00833,0.00833
4116912439,0.00213,0.00213
4059981866,0,0
3720407140,0.00704,0
5739336943,0,0.00714
3294697954,0,0.00225
5208459764,0.00559,0
5060671467,0.01932,0
5619818736,0.00901,0
4882646377,0.03425,0
4451518003,0,0
4094699421,0,0
4819844974,0.01474,0
2491021107,0,0.00364
3796311993,0.0036,0.01079
3058189207,0.00847,0.00847
5483490265,0.00441,0.00441
5759304106,0,0
6040973377,0.00909,0
4488062731,0.00625,0
3801494354,0.01299,0.01299
5861385977,0.00459,0.00153
4106249071,0.00709,0
1953936543,0,0
4364121476,0.00833,0.00417
4608737466,0.01754,0
2474347716,0.01194,0.00299
5304867996,0.00403,0.00202
2197335608,0,0
4270970209,0.00599,0
5822959953,0,0
1910412157,0.00899,0.00257
4067514246,0.00699,0.01399
2930001284,0,0
5167702103,0,0
5364871701,0.00752,0
5572927571,0.016,0
4506358846,0.00775,0
5540842059,0,0.00315
4276044737,0,0.03571
4450865174,0,0
4965948780,0,0
4621011708,0,0
5096572415,0.00498,0.00249
2388451117,0.01311,0.00656
2901545467,0.00815,0
2629342653,0.00211,0.00105
2702564162,0,0
3614033861,0,0
4620138720,0,0
5115495651,0,0.00935
5364802631,0.00746,0
4546843422,0,0
5975083283,0.01653,0.00413
3071612135,0,0.0073
3207160992,0,0
5265838853,0.01667,0
1958816494,0,0
5032609522,0.008,0
5970626432,0,0
2298235986,0,0
3878176970,0,0
5116191862,0,0
4004692249,0.00565,0
5798845989,0.00228,0.00303
4321353542,0.00402,0.00402
3402202949,0,0
4289848799,0.01525,0.00339
5546649570,0,0
2988705059,0.00444,0
4831310180,0.00568,0
3080811632,0.00538,0.00538
4927338857,0,0
2504513863,0.00893,0.00446
5845404178,0,0
2308048325,0.0146,0
4108768571,0.01739,0
4704022057,0.00585,0.0117
5237169548,0,0
4020299184,0,0
2097982816,0.01389,0.00347
2240271967,0,0.00962
5442037938,0,0
4911624818,0.01274,0
4092810678,0.00144,0.00144
3656380767,0,0
4598051711,0.00391,0
3048934211,0.01394,0
5992742984,0,0
4008982517,0.00645,0
1887849845,0.01754,0.00351
2186619503,0.00559,0.01676
3651992208,0,0
3588715321,0.00897,0.00448
2212610971,0.00251,0.00251
2253882545,0,0
4282703205,0.00452,0
4917800696,0.04615,0
5965635878,0,0
2954958781,0.00714,0
2552133064,0.01675,0.0067
1860248523,0,0.00327
5195972793,0,0
3883699984,0.00847,0
5191939588,0.01361,0.0034
4641240207,0.0087,0
3132390460,0,0
4710537446,0,0
2466767996,0.0038,0
4672545370,0,0
4857556982,0,0
3597938482,0.00281,0.00421
3328870023,0,0.00132
3244078087,0,0.0022
5890526370,0.01047,0
2605743997,0.0082,0
4702771909,0.00287,0
2771873177,0.00758,0.00379
3402800195,0,0.00198
3731078192,0.00714,0
1998602819,0,0
5112330269,0.01765,0
5968744041,0,0
3904578731,0,0
2604616765,0.0036,0.00719
1966671506,0.00599,0.00599
3641636978,0,0
3681080398,0.02041,0
5761625956,0,0
4331565122,0.00682,0
3449589316,0.00923,0
3871200202,0.00769,0
5881453178,0,0
4125176656,0.00813,0
5230946837,0.00694,0.00694
5840627048,0,0
5224348054,0,0
4917695134,0,0.00535
5990194561,0.00685,0.00685
4072331290,0,0.00557
3981597783,0.00738,0.00443
2545740060,0.005,0.00167
2920305258,0.01149,0
3960881760,0.00662,0
6058679882,0.00236,0.00236
3412376863,0.00539,0
4675914471,0.00391,0.00391
3321649834,0,0.00401
2752953642,0,0
5149645642,0,0
3290037074,0,0
4189286605,0,0.00222
5337981573,0,0.0101
2781459235,0.01038,0.00346
3617903245,0,0.00459
3542309589,0.00435,0.00435
4016869194,0.00587,0.00293
2905202494,0.0082,0
2345207047,0.00388,0
2987328374,0,0.00844
5098153537,0.003,0.003
5946986734,0.00234,0.00234
5211876159,0.00372,0
5531999794,0,0
2250858376,0,0
3142610095,0.00524,0
3770057422,0.00826,0
3715559253,0.00465,0.00465
4109481790,0,0.00592
2719150807,0.01117,0
5832462436,0.00569,0.00142
2019543595,0.0123,0
3115666430,0,0
3637612281,0.00575,0
5966688701,0.01802,0.0045
2670898027,0.01875,0.0125
2166363136,0,0
2441433407,0.00435,0.00435
6137260754,0.00458,0.00229
2775516802,0,0
5945457553,0,0
3292114113,0.00337,0
4330236997,0.00195,0.00391
5563961261,0.01402,0
4600227951,0,0.0019
6117131915,0.01272,0.00763
2072977167,0,0
3452257897,0.00562,0
2915484957,0.00306,0
2728721457,0.01205,0.00301
3019127789,0.0152,0.01216
3941637674,0.01235,0
2405692863,0,0
5148858950,0.00826,0
3386362714,0,0.00649
3110311085,0.00641,0
2952450422,0,0
5855267760,0.0101,0.0101
4704577200,0.00797,0
1881370238,0,0
3636621440,0,0.00556
2212134441,0.00287,0.00287
3470157098,0,0
3788313555,0,0.00877
1876586815,0.02299,0.02299
3328768333,0,0
4996076334,0,0.003
4919539048,0,0
2442639932,0,0.02778
4377724655,0.00341,0.01024
4205801753,0,0
1915033252,0,0
2965875170,0.00442,0
4448270229,0,0.00806
3463679102,0.00837,0
4486223542,0.00465,0.00698
5412683737,0,0.01754
4545337986,0.00654,0
4933319882,0.00885,0
5967189767,0.00806,0
4710634888,0,0.01449
4023333399,0.00763,0
1903422536,0,0
5895285858,0.01493,0
2543620958,0.01724,0
2324218512,0.00352,0
5705843366,0,0
5610689210,0,0
2159896726,0,0
3860859489,0,0
2519747239,0,0
2887977353,0.00592,0
3485861564,0.01786,0
3220217291,0.01124,0.00562
2322353514,0,0.00498
2576026751,0,0
4968142571,0,0
2264152622,0,0
2420934584,0.00752,0
3285700234,0,0.00552
5161454417,0.00671,0.00671
4832717700,0.01,0.005
4440397583,0,0
4460640769,0,0
2413132839,0.01042,0
2069869640,0.0113,0
5668606144,0,0.00394
5323695695,0.00637,0
5965860392,0.00308,0.00308
5428133867,0.01266,0
4833645759,0.01365,0.01706
3659163620,0,0
2230052250,0,0
5654292004,0.0056,0
5381655263,0.00122,0.00122
4927161531,0.01852,0.01852
2179712798,0.00218,0.00218
4154903616,0,0.00546
5372003865,0.00272,0
4270003393,0,0
4284498490,0.00676,0
4561188956,0,0
5570323886,0,0.00669
2660592189,0,0.00602
4583761772,0.01117,0
5960114458,0.00625,0.00313
2064261747,0,0.00372
1990016650,0.00352,0
2592541047,0,0
4915572785,0,0.0082
4199499513,0.00763,0
2374348598,0,0
4952180538,0.01023,0.00256
3070918209,0.00332,0
4525485508,0.00413,0
5132640622,0,0
4262210415,0,0
4604031049,0.01389,0.00278
4328780126,0.00301,0.00904
5320454614,0.01107,0
2462572541,0,0.00256
6057882558,0.00189,0.00945
3711450714,0,0
3382762116,0,0
2477416348,0,0.01435
2360319004,0.0051,0
1927945912,0.00524,0
2486982079,0,0
4998517401,0,0
5614309430,0.01111,0
1881122286,0.00592,0
4560319934,0,0
3125617606,0,0
5260521916,0,0
3399006209,0.02674,0.00535
2399589536,0,0
4365145360,0.00719,0
1865816086,0,0
5644947178,0,0
4915936046,0.00541,0
3367800994,0,0
5444977231,0.01681,0
4403244577,0,0
5937407459,0.00565,0
2503441966,0.00775,0
5194160018,0.0039,0.00234
2796216644,0.00741,0.00247
1984890909,0,0
1912099381,0,0.00375
4127501954,0.03226,0
3216651321,0.00347,0.00578
3374239253,0,0.00138
2437352266,0.00617,0.01852
1926195036,0.0042,0.0042
4851948752,0.00332,0.00332
4340641060,0.01563,0.00521
3018169093,0,0
2436956059,0.00862,0.03448
3632451944,0,0.00585
2714484256,0,0
5369384108,0.0119,0
3710315899,0.00361,0
4104492313,0.01887,0.00472
4119617413,0.00442,0.00221
5376429464,0,0
3572767931,0.00439,0
3683563388,0,0.01389
2763338505,0.00459,0
3213408419,0,0
6038225244,0,0.01705
4628725985,0.01546,0
4994857720,0.01095,0.00365
2515969925,0.0102,0
3543465468,0.00806,0.02419
3831196823,0,0
3686888667,0.00385,0.00385
4304808117,0,0
3994324146,0.00623,0.00312
4301993300,0.00949,0.00633
3018233439,0.01676,0
2092550408,0.00322,0.00107
1991794912,0,0
5093817259,0,0.00813
3475581216,0.0101,0
4659564927,0.0117,0
3548992157,0,0
3089049704,0,0
4835554904,0,0
5880095671,0,0
1852804630,0,0.00189
2368898338,0.00213,0.0032
4833933904,0.01429,0
4794267734,0.00513,0.00513
3703905758,0.01042,0
2321802208,0.00758,0
4906893396,0,0
2949839960,0.00541,0
2173657483,0.00355,0
4394352782,0,0
3212739942,0.01515,0
5335155304,0,0
2210554924,0.01613,0.00403
3845100772,0.00164,0.00493
5467043787,0,0
2509870584,0,0.00541
3831334299,0,0
3152020869,0,0.00917
5968717577,0.00433,0
5528370745,0,0
4734392457,0.00998,0.00599
2636474490,0,0
4583873377,0,0
2509766947,0,0
5028742866,0.00426,0.00426
5358871680,0.00452,0
4144863492,0.00256,0.00769
4015477022,0.00488,0
4719466415,0.00141,0.00423
3917619703,0.00707,0
2870227041,0.01463,0.0122
3796941994,0.00337,0.00673
2835753817,0.00127,0
3738391615,0.00824,0.00824
2699022164,0.01544,0
2133738542,0.00483,0.00483
3801262254,0,0
2210473596,0.00532,0.00532
2152281984,0.00709,0.00355
4676645204,0,0.00926
3284143514,0.02083,0
2321620214,0.01422,0
2178771415,0.00766,0.00575
5928484372,0,0.00457
1925737119,0,0
2150153488,0.00774,0
3067992952,0,0
2255747793,0.00175,0
2005105013,0,0.01325
4353543505,0,0
5085496540,0.01091,0
4520203172,0.0057,0.00285
4074688034,0.00901,0
3448135433,0.00349,0.00349
6029856138,0,0.00456
